ts	repeat	pod	cpu	mem
1777267458	2	hermod-coordinator-c64c478c7-fl7dz	333m	109Mi
1777267458	2	nanomq-666594d9dc-qvb4s	200m	1Mi
1777267458	2	postgres-0	7m	315Mi
1777267459	2	hermod-coordinator-c64c478c7-fl7dz	333m	109Mi
1777267459	2	nanomq-666594d9dc-qvb4s	200m	1Mi
1777267459	2	postgres-0	7m	315Mi
1777267460	2	hermod-coordinator-c64c478c7-fl7dz	333m	109Mi
1777267460	2	nanomq-666594d9dc-qvb4s	200m	1Mi
1777267460	2	postgres-0	7m	315Mi
1777267461	2	hermod-coordinator-c64c478c7-fl7dz	333m	109Mi
1777267461	2	nanomq-666594d9dc-qvb4s	200m	1Mi
1777267461	2	postgres-0	7m	315Mi
1777267462	2	hermod-coordinator-c64c478c7-fl7dz	333m	109Mi
1777267462	2	nanomq-666594d9dc-qvb4s	200m	1Mi
1777267462	2	postgres-0	7m	315Mi
1777267463	2	hermod-coordinator-c64c478c7-fl7dz	333m	109Mi
1777267463	2	nanomq-666594d9dc-qvb4s	200m	1Mi
1777267463	2	postgres-0	7m	315Mi
1777267485	3	hermod-coordinator-c64c478c7-fl7dz	448m	109Mi
1777267485	3	nanomq-666594d9dc-qvb4s	216m	1Mi
1777267485	3	postgres-0	7m	315Mi
1777267486	3	hermod-coordinator-c64c478c7-fl7dz	448m	109Mi
1777267486	3	nanomq-666594d9dc-qvb4s	216m	1Mi
1777267486	3	postgres-0	7m	315Mi
1777267487	3	hermod-coordinator-c64c478c7-fl7dz	448m	109Mi
1777267487	3	nanomq-666594d9dc-qvb4s	216m	1Mi
1777267487	3	postgres-0	7m	315Mi
1777267488	3	hermod-coordinator-c64c478c7-fl7dz	448m	109Mi
1777267488	3	nanomq-666594d9dc-qvb4s	216m	1Mi
1777267488	3	postgres-0	7m	315Mi
1777267489	3	hermod-coordinator-c64c478c7-fl7dz	448m	109Mi
1777267489	3	nanomq-666594d9dc-qvb4s	216m	1Mi
1777267489	3	postgres-0	7m	315Mi
1777267490	3	hermod-coordinator-c64c478c7-fl7dz	448m	109Mi
1777267490	3	nanomq-666594d9dc-qvb4s	216m	1Mi
1777267490	3	postgres-0	7m	315Mi
1777267492	3	hermod-coordinator-c64c478c7-fl7dz	448m	109Mi
1777267492	3	nanomq-666594d9dc-qvb4s	216m	1Mi
1777267492	3	postgres-0	7m	315Mi
1777267493	3	hermod-coordinator-c64c478c7-fl7dz	448m	109Mi
1777267493	3	nanomq-666594d9dc-qvb4s	216m	1Mi
1777267493	3	postgres-0	7m	315Mi
1777267494	3	hermod-coordinator-c64c478c7-fl7dz	448m	109Mi
1777267494	3	nanomq-666594d9dc-qvb4s	216m	1Mi
1777267494	3	postgres-0	7m	315Mi
1777267495	3	hermod-coordinator-c64c478c7-fl7dz	448m	109Mi
1777267495	3	nanomq-666594d9dc-qvb4s	216m	1Mi
1777267495	3	postgres-0	7m	315Mi
1777267496	3	hermod-coordinator-c64c478c7-fl7dz	448m	109Mi
1777267496	3	nanomq-666594d9dc-qvb4s	216m	1Mi
1777267496	3	postgres-0	7m	315Mi
1777267497	3	hermod-coordinator-c64c478c7-fl7dz	144m	109Mi
1777267497	3	nanomq-666594d9dc-qvb4s	137m	1Mi
1777267497	3	postgres-0	6m	315Mi
1777267498	3	hermod-coordinator-c64c478c7-fl7dz	144m	109Mi
1777267498	3	nanomq-666594d9dc-qvb4s	137m	1Mi
1777267498	3	postgres-0	6m	315Mi
1777267499	3	hermod-coordinator-c64c478c7-fl7dz	144m	109Mi
1777267499	3	nanomq-666594d9dc-qvb4s	137m	1Mi
1777267499	3	postgres-0	6m	315Mi
1777267500	3	hermod-coordinator-c64c478c7-fl7dz	144m	109Mi
1777267500	3	nanomq-666594d9dc-qvb4s	137m	1Mi
1777267500	3	postgres-0	6m	315Mi
1777267501	3	hermod-coordinator-c64c478c7-fl7dz	144m	109Mi
1777267501	3	nanomq-666594d9dc-qvb4s	137m	1Mi
1777267501	3	postgres-0	6m	315Mi
1777267502	3	hermod-coordinator-c64c478c7-fl7dz	144m	109Mi
1777267502	3	nanomq-666594d9dc-qvb4s	137m	1Mi
1777267502	3	postgres-0	6m	315Mi
1777267503	3	hermod-coordinator-c64c478c7-fl7dz	144m	109Mi
1777267503	3	nanomq-666594d9dc-qvb4s	137m	1Mi
1777267503	3	postgres-0	6m	315Mi
1777267504	3	hermod-coordinator-c64c478c7-fl7dz	144m	109Mi
1777267504	3	nanomq-666594d9dc-qvb4s	137m	1Mi
1777267504	3	postgres-0	6m	315Mi
1777267505	3	hermod-coordinator-c64c478c7-fl7dz	144m	109Mi
1777267505	3	nanomq-666594d9dc-qvb4s	137m	1Mi
1777267505	3	postgres-0	6m	315Mi
1777267506	3	hermod-coordinator-c64c478c7-fl7dz	144m	109Mi
1777267506	3	nanomq-666594d9dc-qvb4s	137m	1Mi
1777267506	3	postgres-0	6m	315Mi
1777267507	3	hermod-coordinator-c64c478c7-fl7dz	144m	109Mi
1777267507	3	nanomq-666594d9dc-qvb4s	137m	1Mi
1777267507	3	postgres-0	6m	315Mi
1777267508	3	hermod-coordinator-c64c478c7-fl7dz	144m	109Mi
1777267508	3	nanomq-666594d9dc-qvb4s	137m	1Mi
1777267508	3	postgres-0	6m	315Mi
1777267510	3	hermod-coordinator-c64c478c7-fl7dz	144m	109Mi
1777267510	3	nanomq-666594d9dc-qvb4s	137m	1Mi
1777267510	3	postgres-0	6m	315Mi
1777267511	3	hermod-coordinator-c64c478c7-fl7dz	144m	109Mi
1777267511	3	nanomq-666594d9dc-qvb4s	137m	1Mi
1777267511	3	postgres-0	6m	315Mi
1777267512	3	hermod-coordinator-c64c478c7-fl7dz	486m	110Mi
1777267512	3	nanomq-666594d9dc-qvb4s	342m	1Mi
1777267512	3	postgres-0	7m	315Mi
1777267513	3	hermod-coordinator-c64c478c7-fl7dz	486m	110Mi
1777267513	3	nanomq-666594d9dc-qvb4s	342m	1Mi
1777267513	3	postgres-0	7m	315Mi
1777267514	3	hermod-coordinator-c64c478c7-fl7dz	486m	110Mi
1777267514	3	nanomq-666594d9dc-qvb4s	342m	1Mi
1777267514	3	postgres-0	7m	315Mi
1777267536	4	hermod-coordinator-c64c478c7-fl7dz	453m	111Mi
1777267536	4	nanomq-666594d9dc-qvb4s	342m	1Mi
1777267536	4	postgres-0	6m	315Mi
1777267537	4	hermod-coordinator-c64c478c7-fl7dz	453m	111Mi
1777267537	4	nanomq-666594d9dc-qvb4s	342m	1Mi
1777267537	4	postgres-0	6m	315Mi
1777267538	4	hermod-coordinator-c64c478c7-fl7dz	453m	111Mi
1777267538	4	nanomq-666594d9dc-qvb4s	342m	1Mi
1777267538	4	postgres-0	6m	315Mi
1777267540	4	hermod-coordinator-c64c478c7-fl7dz	453m	111Mi
1777267540	4	nanomq-666594d9dc-qvb4s	342m	1Mi
1777267540	4	postgres-0	6m	315Mi
1777267541	4	hermod-coordinator-c64c478c7-fl7dz	453m	111Mi
1777267541	4	nanomq-666594d9dc-qvb4s	342m	1Mi
1777267541	4	postgres-0	6m	315Mi
1777267542	4	hermod-coordinator-c64c478c7-fl7dz	11m	109Mi
1777267542	4	nanomq-666594d9dc-qvb4s	104m	1Mi
1777267542	4	postgres-0	7m	315Mi
1777267543	4	hermod-coordinator-c64c478c7-fl7dz	11m	109Mi
1777267543	4	nanomq-666594d9dc-qvb4s	104m	1Mi
1777267543	4	postgres-0	7m	315Mi
1777267544	4	hermod-coordinator-c64c478c7-fl7dz	11m	109Mi
1777267544	4	nanomq-666594d9dc-qvb4s	104m	1Mi
1777267544	4	postgres-0	7m	315Mi
1777267545	4	hermod-coordinator-c64c478c7-fl7dz	11m	109Mi
1777267545	4	nanomq-666594d9dc-qvb4s	104m	1Mi
1777267545	4	postgres-0	7m	315Mi
1777267546	4	hermod-coordinator-c64c478c7-fl7dz	11m	109Mi
1777267546	4	nanomq-666594d9dc-qvb4s	104m	1Mi
1777267546	4	postgres-0	7m	315Mi
1777267547	4	hermod-coordinator-c64c478c7-fl7dz	11m	109Mi
1777267547	4	nanomq-666594d9dc-qvb4s	104m	1Mi
1777267547	4	postgres-0	7m	315Mi
1777267548	4	hermod-coordinator-c64c478c7-fl7dz	11m	109Mi
1777267548	4	nanomq-666594d9dc-qvb4s	104m	1Mi
1777267548	4	postgres-0	7m	315Mi
1777267549	4	hermod-coordinator-c64c478c7-fl7dz	11m	109Mi
1777267549	4	nanomq-666594d9dc-qvb4s	104m	1Mi
1777267549	4	postgres-0	7m	315Mi
1777267550	4	hermod-coordinator-c64c478c7-fl7dz	11m	109Mi
1777267550	4	nanomq-666594d9dc-qvb4s	104m	1Mi
1777267550	4	postgres-0	7m	315Mi
1777267551	4	hermod-coordinator-c64c478c7-fl7dz	11m	109Mi
1777267551	4	nanomq-666594d9dc-qvb4s	104m	1Mi
1777267551	4	postgres-0	7m	315Mi
1777267552	4	hermod-coordinator-c64c478c7-fl7dz	11m	109Mi
1777267552	4	nanomq-666594d9dc-qvb4s	104m	1Mi
1777267552	4	postgres-0	7m	315Mi
1777267553	4	hermod-coordinator-c64c478c7-fl7dz	11m	109Mi
1777267553	4	nanomq-666594d9dc-qvb4s	104m	1Mi
1777267553	4	postgres-0	7m	315Mi
1777267554	4	hermod-coordinator-c64c478c7-fl7dz	11m	109Mi
1777267554	4	nanomq-666594d9dc-qvb4s	104m	1Mi
1777267554	4	postgres-0	7m	315Mi
1777267555	4	hermod-coordinator-c64c478c7-fl7dz	11m	109Mi
1777267555	4	nanomq-666594d9dc-qvb4s	104m	1Mi
1777267555	4	postgres-0	7m	315Mi
1777267556	4	hermod-coordinator-c64c478c7-fl7dz	318m	110Mi
1777267556	4	nanomq-666594d9dc-qvb4s	338m	1Mi
1777267556	4	postgres-0	7m	315Mi
1777267558	4	hermod-coordinator-c64c478c7-fl7dz	318m	110Mi
1777267558	4	nanomq-666594d9dc-qvb4s	338m	1Mi
1777267558	4	postgres-0	7m	315Mi
1777267559	4	hermod-coordinator-c64c478c7-fl7dz	318m	110Mi
1777267559	4	nanomq-666594d9dc-qvb4s	338m	1Mi
1777267559	4	postgres-0	7m	315Mi
1777267560	4	hermod-coordinator-c64c478c7-fl7dz	318m	110Mi
1777267560	4	nanomq-666594d9dc-qvb4s	338m	1Mi
1777267560	4	postgres-0	7m	315Mi
1777267561	4	hermod-coordinator-c64c478c7-fl7dz	318m	110Mi
1777267561	4	nanomq-666594d9dc-qvb4s	338m	1Mi
1777267561	4	postgres-0	7m	315Mi
1777267562	4	hermod-coordinator-c64c478c7-fl7dz	318m	110Mi
1777267562	4	nanomq-666594d9dc-qvb4s	338m	1Mi
1777267562	4	postgres-0	7m	315Mi
1777267563	4	hermod-coordinator-c64c478c7-fl7dz	318m	110Mi
1777267563	4	nanomq-666594d9dc-qvb4s	338m	1Mi
1777267563	4	postgres-0	7m	315Mi
1777267564	4	hermod-coordinator-c64c478c7-fl7dz	318m	110Mi
1777267564	4	nanomq-666594d9dc-qvb4s	338m	1Mi
1777267564	4	postgres-0	7m	315Mi
1777267565	4	hermod-coordinator-c64c478c7-fl7dz	318m	110Mi
1777267565	4	nanomq-666594d9dc-qvb4s	338m	1Mi
1777267565	4	postgres-0	7m	315Mi
1777267588	5	hermod-coordinator-c64c478c7-fl7dz	177m	110Mi
1777267588	5	nanomq-666594d9dc-qvb4s	301m	1Mi
1777267588	5	postgres-0	6m	315Mi
1777267589	5	hermod-coordinator-c64c478c7-fl7dz	177m	110Mi
1777267589	5	nanomq-666594d9dc-qvb4s	301m	1Mi
1777267589	5	postgres-0	6m	315Mi
1777267590	5	hermod-coordinator-c64c478c7-fl7dz	177m	110Mi
1777267590	5	nanomq-666594d9dc-qvb4s	301m	1Mi
1777267590	5	postgres-0	6m	315Mi
1777267591	5	hermod-coordinator-c64c478c7-fl7dz	177m	110Mi
1777267591	5	nanomq-666594d9dc-qvb4s	301m	1Mi
1777267591	5	postgres-0	6m	315Mi
1777267592	5	hermod-coordinator-c64c478c7-fl7dz	177m	110Mi
1777267592	5	nanomq-666594d9dc-qvb4s	301m	1Mi
1777267592	5	postgres-0	6m	315Mi
1777267593	5	hermod-coordinator-c64c478c7-fl7dz	177m	110Mi
1777267593	5	nanomq-666594d9dc-qvb4s	301m	1Mi
1777267593	5	postgres-0	6m	315Mi
1777267594	5	hermod-coordinator-c64c478c7-fl7dz	177m	110Mi
1777267594	5	nanomq-666594d9dc-qvb4s	301m	1Mi
1777267594	5	postgres-0	6m	315Mi
1777267595	5	hermod-coordinator-c64c478c7-fl7dz	177m	110Mi
1777267595	5	nanomq-666594d9dc-qvb4s	301m	1Mi
1777267595	5	postgres-0	6m	315Mi
1777267596	5	hermod-coordinator-c64c478c7-fl7dz	177m	110Mi
1777267596	5	nanomq-666594d9dc-qvb4s	301m	1Mi
1777267596	5	postgres-0	6m	315Mi
1777267597	5	hermod-coordinator-c64c478c7-fl7dz	177m	110Mi
1777267597	5	nanomq-666594d9dc-qvb4s	301m	1Mi
1777267597	5	postgres-0	6m	315Mi
1777267598	5	hermod-coordinator-c64c478c7-fl7dz	177m	110Mi
1777267598	5	nanomq-666594d9dc-qvb4s	301m	1Mi
1777267598	5	postgres-0	6m	315Mi
1777267599	5	hermod-coordinator-c64c478c7-fl7dz	177m	110Mi
1777267599	5	nanomq-666594d9dc-qvb4s	301m	1Mi
1777267599	5	postgres-0	6m	315Mi
1777267600	5	hermod-coordinator-c64c478c7-fl7dz	177m	110Mi
1777267600	5	nanomq-666594d9dc-qvb4s	301m	1Mi
1777267600	5	postgres-0	6m	315Mi
1777267601	5	hermod-coordinator-c64c478c7-fl7dz	146m	110Mi
1777267601	5	nanomq-666594d9dc-qvb4s	12m	1Mi
1777267601	5	postgres-0	7m	315Mi
1777267602	5	hermod-coordinator-c64c478c7-fl7dz	146m	110Mi
1777267602	5	nanomq-666594d9dc-qvb4s	12m	1Mi
1777267602	5	postgres-0	7m	315Mi
1777267603	5	hermod-coordinator-c64c478c7-fl7dz	146m	110Mi
1777267603	5	nanomq-666594d9dc-qvb4s	12m	1Mi
1777267603	5	postgres-0	7m	315Mi
1777267604	5	hermod-coordinator-c64c478c7-fl7dz	146m	110Mi
1777267604	5	nanomq-666594d9dc-qvb4s	12m	1Mi
1777267604	5	postgres-0	7m	315Mi
1777267605	5	hermod-coordinator-c64c478c7-fl7dz	146m	110Mi
1777267605	5	nanomq-666594d9dc-qvb4s	12m	1Mi
1777267605	5	postgres-0	7m	315Mi
1777267607	5	hermod-coordinator-c64c478c7-fl7dz	146m	110Mi
1777267607	5	nanomq-666594d9dc-qvb4s	12m	1Mi
1777267607	5	postgres-0	7m	315Mi
1777267608	5	hermod-coordinator-c64c478c7-fl7dz	146m	110Mi
1777267608	5	nanomq-666594d9dc-qvb4s	12m	1Mi
1777267608	5	postgres-0	7m	315Mi
1777267609	5	hermod-coordinator-c64c478c7-fl7dz	146m	110Mi
1777267609	5	nanomq-666594d9dc-qvb4s	12m	1Mi
1777267609	5	postgres-0	7m	315Mi
1777267610	5	hermod-coordinator-c64c478c7-fl7dz	146m	110Mi
1777267610	5	nanomq-666594d9dc-qvb4s	12m	1Mi
1777267610	5	postgres-0	7m	315Mi
1777267611	5	hermod-coordinator-c64c478c7-fl7dz	146m	110Mi
1777267611	5	nanomq-666594d9dc-qvb4s	12m	1Mi
1777267611	5	postgres-0	7m	315Mi
1777267612	5	hermod-coordinator-c64c478c7-fl7dz	146m	110Mi
1777267612	5	nanomq-666594d9dc-qvb4s	12m	1Mi
1777267612	5	postgres-0	7m	315Mi
1777267613	5	hermod-coordinator-c64c478c7-fl7dz	146m	110Mi
1777267613	5	nanomq-666594d9dc-qvb4s	12m	1Mi
1777267613	5	postgres-0	7m	315Mi
1777267614	5	hermod-coordinator-c64c478c7-fl7dz	146m	110Mi
1777267614	5	nanomq-666594d9dc-qvb4s	12m	1Mi
1777267614	5	postgres-0	7m	315Mi
1777267615	5	hermod-coordinator-c64c478c7-fl7dz	146m	110Mi
1777267615	5	nanomq-666594d9dc-qvb4s	12m	1Mi
1777267615	5	postgres-0	7m	315Mi
1777267616	5	hermod-coordinator-c64c478c7-fl7dz	490m	111Mi
1777267616	5	nanomq-666594d9dc-qvb4s	342m	1Mi
1777267616	5	postgres-0	6m	315Mi
1777267617	5	hermod-coordinator-c64c478c7-fl7dz	490m	111Mi
1777267617	5	nanomq-666594d9dc-qvb4s	342m	1Mi
1777267617	5	postgres-0	6m	315Mi
